star_rating,word,count
4,glow,1
4,glove,1
4,glide,1
4,girls,1
4,gimmick,1
4,giant,1
4,ghost,1
4,ghd,1
4,general,1
4,gas,1
4,garden,1
4,garage,1
4,game,1
4,gal,1
4,g,1
4,fyi,1
4,fushia,1
4,fuse,1
4,fur,1
4,funnel,1
4,functions,1
4,fuller,1
4,fue,1
4,fuchsia,1
4,fromit,1
4,fro,1
4,frizziness,1
4,frizzfactor,1
4,friz,1
4,frill,1
4,friday,1
4,freshen,1
4,freckles,1
4,freakinglyyy,1
4,freak,1
4,fraction,1
4,fr,1
4,foundation,1
4,fortune,1
4,forehead,1
4,folk,1
4,focus,1
4,flyaway,1
4,flush,1
4,fluffiness,1
4,flower,1
4,flight,1
4,flexi,1
4,flatten,1
4,flatness,1
4,fl,1
4,fizzies,1
4,fixture,1
4,fist,1
4,firm,1
4,fire,1
4,fingertip,1
4,fingers,1
4,fingernail,1
4,finance,1
4,fight,1
4,field,1
4,fiance,1
4,ferrari,1
4,female,1
4,feedback,1
4,fee,1
4,features,1
4,favorit,1
4,fake,1
4,fair,1
4,faint,1
4,fade,1
4,factory,1
4,fabio,1
4,fab,1
4,eyeliner,1
4,extra,1
4,extention,1
4,exposure,1
4,explode,1
4,explanation,1
4,expire,1
4,exhaustion,1
4,exfoliate,1
4,exelente,1
4,exchange,1
4,evokes,1
4,evil,1
4,everybody,1
4,event,1
4,eurotrip,1
4,eu,1
4,este,1
4,estate,1
4,establecidos,1
4,esposa,1
4,error,1
4,eria,1
4,ergonomics,1
4,ergonimics,1
4,erase,1
4,er,1
4,epidermis,1
4,enrich,1
4,enought,1
4,enhance,1
4,england,1
4,engine,1
4,energy,1
4,enemy,1
4,endorsement,1
4,emergency,1
4,email,1
4,ella,1
4,eliminate,1
4,element,1
4,electronics,1
4,electrocution,1
4,elchim,1
4,elbow,1
4,el,1
4,effort,1
4,effectiveness,1
4,edit,1
4,eash,1
4,dyrer,1
4,dwelling,1
4,duration,1
4,dula,1
4,duct,1
4,duck,1
4,dublduck,1
4,dubai,1
4,dryiers,1
4,driver,1
4,drive,1
4,drill,1
4,dresser,1
4,dread,1
4,drag,1
4,dorm,1
4,dopp,1
4,donno,1
4,documentation,1
4,diverse,1
4,ditch,1
4,distance,1
4,disrupts,1
4,disregard,1
4,display,1
4,dislike,1
4,discontinue,1
4,disconnect,1
4,disc,1
4,dirt,1
4,diretion,1
4,director,1
4,directionals,1
4,diode,1
4,ding,1
4,dimness,1
4,dimm,1
4,dimethicone,1
4,dimension,1
4,dim,1
4,dilute,1
4,diligent,1
4,dig,1
4,difusor,1
4,difficulty,1
4,differentiate,1
4,differ,1
4,development,1
4,develop,1
4,detangler,1
4,detangle,1
4,detach,1
4,destino,1
4,despise,1
4,desperation,1
4,designer,1
4,desighn,1
4,deserve,1
4,dermis,1
4,depth,1
4,dependent,1
4,depend,1
4,department,1
4,demand,1
4,delivry,1
4,degree,1
4,definitley,1
4,definite,1
4,defect,1
4,defeat,1
4,deduction,1
4,declutter,1
4,decision,1
4,debate,1
4,deaf,1
4,dc,1
4,dare,1
4,dangle,1
4,dandy,1
4,dampness,1
4,damn,1
4,dab,1
4,cuts,1
4,customers,1
4,cushion,1
4,curve,1
4,curlie,1
4,cupboard,1
4,cup,1
4,cumplio,1
4,culture,1
4,cry,1
4,crunchy,1
4,cruddy,1
4,crook,1
4,cripple,1
4,cricket,1
4,crew,1
4,crazy,1
4,cramp,1
4,cram,1
4,cousin,1
4,coupon,1
4,countless,1
4,countertop,1
4,costa,1
4,cors,1
4,corner,1
4,core,1
4,cordstop,1
4,cords,1
4,convince,1
4,convienience,1
4,convert,1
4,convent,1
4,contractor,1
4,contr,1
4,contort,1
4,contol,1
4,consideration,1
4,connection,1
4,conjunction,1
4,conjecture,1
4,confuse,1
4,conforme,1
4,conform,1
4,confess,1
4,cone,1
4,condiciones,1
4,concoction,1
4,conclusion,1
4,concetrator,1
4,concentrators,1
4,concentration,1
4,concentrate,1
4,compressor,1
4,comprenlo,1
4,component,1
4,complicate,1
4,complexion,1
4,complaints,1
4,competition,1
4,compel,1
4,comparing,1
4,compactedness,1
4,commodity,1
4,combo,1
4,combine,1
4,combi,1
4,colder,1
4,coating,1
4,co,1
4,clunky,1
4,clump,1
4,clipper,1
4,clinch,1
4,clientele,1
4,classroom,1
4,clarify,1
4,clamp,1
4,claire,1
4,claims,1
4,city,1
4,circulation,1
4,chuckle,1
4,choke,1
4,chip,1
4,chest,1
4,cherry,1
4,chemical,1
4,cheesy,1
4,cheekbone,1
4,cheek,1
4,cheat,1
4,cheaply,1
4,cheapie,1
4,channel,1
4,changer,1
4,champ,1
4,chalky,1
4,chalk,1
4,chain,1
4,ceramix,1
4,century,1
4,center,1
4,celebration,1
4,cease,1
4,caveat,1
4,caution,1
4,cart,1
4,carrying,1
4,carrier,1
4,carpel,1
4,card,1
4,car,1
4,california,1
4,cake,1
4,cage,1
4,cadillac,1
4,cabin,1
4,bye,1
4,buzzword,1
4,buzzboard,1
4,buyer,1
4,buttons,1
4,butterfly,1
4,butt,1
4,burts,1
4,burst,1
4,burnt,1
4,burnng,1
4,burney,1
4,bummer,1
4,bulkier,1
4,bulge,1
4,bugger,1
4,buen,1
4,brunt,1
4,brow,1
4,broke,1
4,brittle,1
4,bristle,1
4,bring,1
4,brighten,1
4,briefly,1
4,bridal,1
4,breaking,1
4,braun,1
4,brainer,1
4,brain,1
4,bra,1
4,boyfriend,1
4,boy,1
4,bouncy,1
4,bottons,1
4,bottom,1
4,bot,1
4,boston,1
4,boot,1
4,boooooooo,1
4,bombshell,1
4,boast,1
4,boardroom,1
4,board,1
4,blushing,1
4,blowout,1
4,blowdriers,1
4,blot,1
4,blonde,1
4,blond,1
4,blo,1
4,bless,1
4,blemish,1
4,bleach,1
4,blade,1
4,blackbird,1
4,bitch,1
4,bismol,1
4,bird,1
4,bind,1
4,bikini,1
4,beware,1
4,bet,1
4,beside,1
4,benefit,1
4,believe,1
4,beef,1
4,beautiful,1
4,beard,1
4,bear,1
4,bd,1
4,bay,1
4,battle,1
4,bark,1
4,bare,1
4,barbie,1
4,barbershop,1
4,ball,1
4,bald,1
4,backup,1
4,backing,1
4,babfrv2,1
4,babbpk2000,1
4,b0017wnhyg,1
4,b000rzll38,1
4,b000ig83ve,1
4,b000bfjj7e,1
4,b0009xh6xc,1
4,ay,1
4,awhile,1
4,average,1
4,availability,1
4,authorize,1
4,august,1
4,attribute,1
4,attchment,1
4,attack,1
4,assistance,1
4,asset,1
4,assessment,1
4,asap,1
4,article,1
4,art,1
4,arrangement,1
4,around,1
4,arises,1
4,argon,1
4,apt,1
4,april,1
4,appeal,1
4,anywheres,1
4,anyones,1
4,anti,1
4,anchors,1
4,anchoring,1
4,amzon,1
4,amps,1
4,amazons,1
4,alright,1
4,aloe,1
4,allot,1
4,albeit,1
4,al,1
4,airy,1
4,airplane,1
4,aire,1
4,aim,1
4,aggravate,1
4,afraid,1
4,advise,1
4,adopter,1
4,adjuster,1
4,addtion,1
4,address,1
4,adapt,1
4,activation,1
4,activate,1
4,ache,1
4,accustom,1
4,accurate,1
4,accomodate,1
4,accommodate,1
4,access,1
4,accesories,1
4,ac2015,1
4,ac,1
4,_,1
4,10mins,1
